Filename,Output,CC1,PR1,LR1,AR1,LM1,CC2,PR2,LR2,AR2,LM2
cleaned_transformed_ds7.csv,out3_6sec_shift_noise_filt,0,0,1,3,0,0.9999999949117409,3.999999995019113,0.0,3.999999995019113,0
cleaned_transformed_ds7.csv,out3_8sec_shift,0,0,1,2,0,0.9999999949117409,3.999999995019113,0.0,3.999999995019113,0
cleaned_transformed_ds7.csv,out3_8sec_shift_noise,0,0,1,2,0,0.9999999949117409,3.999999995019113,0.0,3.999999995019113,0
cleaned_transformed_ds7.csv,out3_8sec_shift_filt,0,0,1,2,0,0.9999999949117409,3.999999995019113,0.0,3.999999995019113,0
cleaned_transformed_ds7.csv,out3_8sec_shift_noise_filt,0,0,1,2,0,0.9999999949117409,3.999999995019113,0.0,3.999999995019113,0
cleaned_transformed_ds7.csv,out3_10sec_shift,0,0,1,1,0,0.9999999949121964,3.9999999950194094,0.0,1.9999999950071847,0
cleaned_transformed_ds7.csv,out3_10sec_shift_noise,0,0,1,1,0,0.9999999949121964,3.9999999950194094,0.0,1.9999999950071847,0
cleaned_transformed_ds7.csv,out3_10sec_shift_filt,0,0,1,1,0,1.00000008201325,3.999999972781632,1.00000008201325,1.999999986390816,0
cleaned_transformed_ds7.csv,out3_10sec_shift_noise_filt,0,0,1,1,0,1.00000008201325,3.999999972781632,1.00000008201325,1.999999986390816,0
cleaned_transformed_ds7.csv,out4_2sec_shift,4,5,2,4,0,0.9999999949122332,3.999999995019391,0.9999999949122332,4.999999995292241,0
cleaned_transformed_ds7.csv,out4_2sec_shift_noise,4,5,2,4,0,0.9999999949122332,3.999999995019391,0.9999999949122332,4.999999995292241,0
cleaned_transformed_ds7.csv,out4_2sec_shift_filt,4,5,2,4,0,2.999999995102032,1.999999995006868,2.999999995102032,2.999999995102032,0
cleaned_transformed_ds7.csv,out4_2sec_shift_noise_filt,4,5,2,4,0,2.999999995102264,1.9999999950071925,1.9999999950071925,0.0,0
cleaned_transformed_ds7.csv,out4_4sec_shift,4,5,2,3,0,2.999999995102032,1.999999995006868,2.999999995102032,2.999999995102032,0
cleaned_transformed_ds7.csv,out4_4sec_shift_noise,4,5,2,3,0,3.999999995019397,1.9999999950072629,1.9999999950070928,0.9999999949122352,0
cleaned_transformed_ds7.csv,out4_4sec_shift_filt,4,5,2,1,0,2.999999995102132,1.9999999950070468,3.999999995019304,0.0,0
cleaned_transformed_ds7.csv,out4_4sec_shift_noise_filt,4,5,2,1,0,2.999999995102178,1.999999994829392,4.999999995292264,1.999999994829392,0
cleaned_transformed_ds7.csv,out4_6sec_shift,4,5,2,3,0,2.99999999510214,1.9999999950071088,1.9999999950071088,0.9999999949121586,0
cleaned_transformed_ds7.csv,out4_6sec_shift_noise,4,5,2,3,0,3.999999995019179,1.999999994829748,3.999999995019179,4.999999995292487,0
cleaned_transformed_ds7.csv,out4_6sec_shift_filt,4,5,2,0,0,2.9999999951018768,1.9999999948291995,3.999999995019082,2.9999999951018768,0
