in1,in2,in3,in4,in5,in6,in7,in8,out1,out2,out3,out4,out5,out6,out7,out8,,,,,,,,
18.915,-12.75,76.096,-0.00372,273.86,78.985,0.47371,10.185,2.12E+05,605.47,665.46,246.86,291.57,14.168,5324.7,18.933,,,,,,,,
18.849,-13.041,77.143,0.00155,274.1,78.881,0.47165,10.191,2.31E+05,610.9,669.58,249.91,272.66,14.172,5225.1,19.379,,,,,,,,
18.79,-13.127,72.671,0.00212,274.34,78.619,0.46793,10.213,2.57E+05,615.14,672.22,248.87,257.37,14.16,5037.4,19.838,,,,,,,,
18.729,-13.416,77.379,0.00786,274.63,78.516,0.47208,10.226,2.58E+05,617.65,674.77,255.98,245.7,14.162,4873.1,20.153,,,,,,,,
18.656,-13.502,84.632,0.00293,274.75,78.187,0.47085,10.229,2.75E+05,617.69,676.15,257.97,241.81,14.16,4841.4,20.496,,,,,,,,
18.595,-13.535,85.312,-0.00442,275.06,78.12,0.47134,10.257,2.79E+05,617.94,676.55,260.16,237.93,14.141,4621.6,20.766,,,,,,,,
18.523,-13.87,86.358,0.00555,275.4,78.002,0.46473,10.197,3.22E+05,625.96,682.43,257.53,223.02,14.186,5030.6,20.89,,,,,,,,
18.463,-13.875,87.626,-0.00467,275.43,78,0.46403,10.213,3.27E+05,625.76,682.51,258.63,221.7,14.176,4908,21.092,,,,,,,,
18.402,-14.166,7.832,-0.00329,275.53,77.641,0.46087,1.024,3.72E+05,634.36,687.59,259.68,196.26,14.165,4631.2,21.826,,,,,,,,
18.328,-14.252,92.675,0.0003,275.79,77.621,0.46624,1.027,3.54E+05,630.03,686.68,268.77,200.87,14.146,4412.6,22.071,,,,,,,,
18.262,-14.541,93.662,0.00499,276.18,77.261,0.45702,10.267,4.20E+05,637.65,692.66,267.75,180.39,14.151,4387.9,22.854,,,,,,,,
18.205,-14.627,94.938,-0.00319,276.38,77.219,0.45703,10.236,4.27E+05,639.3,694.03,266.83,180.66,14.176,4598.6,22.707,,,,,,,,
18.138,-14.66,83.215,-0.01008,276.74,76.89,0.45588,10.265,4.56E+05,643.74,695.75,264.45,168.5,14.155,4367.9,23.057,,,,,,,,
18.079,-14.995,10.007,0.00964,276.99,76.85,0.46067,10.274,4.52E+05,643.24,697.97,276.45,164.87,14.157,4259.3,23.434,,,,,,,,
18.119,-14.965,97.579,0.0062,276.82,76.89,0.45521,10.292,4.72E+05,644.33,698.47,274.45,160.4,14.14,4143.1,23.76,,,,,,,,
18.253,-14.569,93.599,-0.00164,276.41,77.277,0.45722,10.242,4.20E+05,638.53,693.26,266.25,181.53,14.17,4560.8,22.635,,,,,,,,
18.374,-14.191,89.486,-0.00949,275.78,77.635,0.45591,10.274,3.90E+05,632.69,688.14,262.8,193.87,14.138,4407.9,22.402,,,,,,,,
18.489,-13.878,77.263,0.00242,275.49,77.993,0.46276,10.223,3.36E+05,629.12,683.45,255.9,213.66,14.17,4821.7,21.127,,,,,,,,
18.629,-13.584,84.653,0.00933,275.27,78.254,0.46536,10.234,2.97E+05,620.82,678.38,256.63,232.54,14.156,4793.7,20.757,,,,,,,,
18.654,-13.498,85.346,-0.00194,275.1,78.448,0.46021,10.222,3.04E+05,620.34,678.02,253.2,236.55,14.16,4917.9,20.691,,,,,,,,
18.647,-13.5,83.401,0.00961,275.02,78.429,0.46219,10.225,2.99E+05,620.34,677.72,253.84,236.61,14.159,4889.5,20.649,,,,,,,,
18.645,-13.5,83.633,0.00071,275.06,78.496,0.46398,10.218,2.90E+05,619.77,677.28,254.25,239.53,14.164,4942.5,20.499,,,,,,,,
18.644,-13.5,82.153,-0.00112,275.04,78.462,0.46404,10.219,2.92E+05,620.22,677.4,253.89,238.46,14.164,4934.9,20.507,,,,,,,,
18.651,-13.5,83.225,-0.00611,275.09,78.462,0.46604,10.242,2.85E+05,619.26,676.86,256.47,237.47,14.15,4749.8,20.637,,,,,,,,
18.647,-13.5,82.297,-0.00623,275.04,78.497,0.46468,10.234,2.88E+05,619.88,677.14,255.23,237.33,14.155,4815.4,20.603,,,,,,,,
18.655,-13.5,83.289,0.00646,275.11,78.378,0.46283,10.225,2.98E+05,620.33,677.73,253.91,236.16,14.159,4882.9,20.637,,,,,,,,
18.647,-13.5,71.703,-0.00223,275.1,78.499,0.46815,10.226,2.80E+05,622.27,677.26,253.32,235.61,14.161,4855.4,20.334,,,,,,,,
18.645,-13.5,8.525,0.00558,275.06,78.587,0.46629,10.233,2.79E+05,618.45,676.51,256.86,241,14.156,4820.9,20.524,,,,,,,,
18.653,-13.5,84.547,0.00231,275.07,78.453,0.46308,10.218,2.94E+05,619.8,677.48,254.06,238.78,14.164,4940.8,20.554,,,,,,,,
18.644,-13.5,84.077,0.00256,275.09,78.469,0.46481,1.022,2.88E+05,619.45,677.14,254.8,239.82,14.163,4923.1,20.499,,,,,,,,
18.652,-13.5,72.897,0.00031,275.15,78.422,0.46788,10.232,2.83E+05,622.08,677.35,253.68,234.49,14.158,4815.2,20.418,,,,,,,,
18.647,-13.5,85.099,-0.00883,275.13,78.479,0.46638,10.217,2.82E+05,618.76,676.77,255.46,241.91,14.166,4945.6,20.417,,,,,,,,
18.652,-13.5,83.648,-0.00475,275.11,78.437,0.46289,10.231,2.96E+05,620.11,677.57,254.45,236.31,14.156,4842.7,20.665,,,,,,,,
18.651,-13.5,83.588,-0.00569,275.11,78.427,0.46465,10.244,2.90E+05,619.58,677.17,256.04,235.99,14.147,4735.6,20.721,,,,,,,,
18.656,-13.5,83.059,-0.00413,275.12,78.394,0.46361,10.248,2.95E+05,620.07,677.46,255.58,234.14,14.145,4712.5,20.789,,,,,,,,
18.647,-13.5,83.378,-0.00059,275.14,78.486,0.46083,10.214,3.02E+05,620.79,678.01,252.45,237.37,14.166,4981.8,20.565,,,,,,,,
18.648,-13.5,83.193,0.00823,275.09,78.449,0.46357,1.022,2.93E+05,620.08,677.48,254.01,238.17,14.163,4925.2,20.54,,,,,,,,
18.648,-13.5,83.083,-0.00791,275.13,78.444,0.46486,10.221,2.89E+05,619.79,677.25,254.48,238.78,14.163,4912.7,20.505,,,,,,,,
18.648,-13.5,83.016,-0.00311,275.09,78.376,0.46369,10.231,2.95E+05,620.14,677.54,254.51,236.2,14.156,4842.3,20.654,,,,,,,,
18.644,-13.5,79.528,0.00962,275.12,78.527,0.46443,10.228,2.90E+05,620.84,677.4,254.02,236.52,14.159,4859.3,20.518,,,,,,,,
18.644,-13.5,80.541,0.01085,275.08,78.456,0.46248,10.223,2.98E+05,621.14,677.84,253.05,235.71,14.161,4903.3,20.582,,,,,,,,
18.648,-13.5,86.009,-0.00287,275.05,78.517,0.46486,10.221,2.86E+05,618.79,676.91,255.47,241.25,14.163,4921.1,20.503,,,,,,,,
18.648,-13.5,8.415,0.00789,275.05,78.412,0.46465,10.214,2.90E+05,619.55,677.26,254.31,240.08,14.167,4971,20.477,,,,,,,,
18.649,-13.5,82.121,0.00347,275.08,78.445,0.46607,10.244,2.86E+05,619.58,676.93,256.36,236.57,14.148,4731.5,20.654,,,,,,,,
18.649,-13.5,71.685,-0.00119,275.13,78.43,0.46282,10.224,3.01E+05,623.83,678.44,250.76,230.91,14.161,4880.8,20.521,,,,,,,,
18.652,-13.5,85.021,0.01646,275.18,78.491,0.46918,10.232,2.72E+05,617.9,676.18,257.68,242.09,14.158,4823.5,20.424,,,,,,,,
18.647,-13.5,84.285,0.00118,275.11,78.462,0.46318,10.231,2.94E+05,619.81,677.44,254.83,237.12,14.156,4840.5,20.653,,,,,,,,
18.746,-13.535,84.071,-0.0058,274.76,78.61,0.46395,10.231,2.85E+05,619.86,677.26,256.21,235.95,14.158,4825.7,20.612,,,,,,,,
18.885,-13.87,77.557,-0.00733,274.05,79.179,0.46596,10.258,2.75E+05,625.62,679.71,263.46,218.07,14.151,4543.2,20.881,,,,,,,,
18.996,-13.875,8.939,-0.00473,273.4,79.475,0.46009,10.255,2.76E+05,622.92,679.46,265.31,221.5,14.151,4586.3,21.086,,,,,,,,
19.124,-14.166,90.808,-0.00303,272.96,79.549,0.46328,10.257,2.73E+05,626.16,681.73,272.03,209.71,14.16,4503.5,21.277,,,,,,,,
19.247,-14.252,91.211,-0.00843,272.21,79.942,0.46036,10.262,2.71E+05,627.16,682.21,274.15,206.27,14.158,4451,21.416,,,,,,,,
19.369,-14.541,92.942,-0.00866,271.89,80.314,0.46038,10.294,2.75E+05,630.5,684.52,282.54,191,14.141,4166.9,21.868,,,,,,,,
19.485,-14.627,85.701,-0.00658,271.13,80.656,0.45494,10.291,2.86E+05,634,685.95,280.95,185.45,14.143,4167.3,21.982,,,,,,,,
19.617,-14.66,9.204,0.00272,270.83,81.017,0.45979,10.272,2.57E+05,631.43,684.43,285.26,193.7,14.162,4294.3,21.555,,,,,,,,
19.682,-14.995,9.851,-0.00365,270.64,81.054,0.45524,10.245,2.79E+05,636.27,688.83,288.73,186.4,14.19,4439.2,21.835,,,,,,,,
19.706,-14.646,93.827,0.00214,270.56,81.071,0.45788,1.024,2.54E+05,631.19,684.4,282.7,201,14.185,4534.4,21.282,,,,,,,,
19.724,-14.27,89.451,-0.0075,270.62,81.31,0.45735,10.253,2.33E+05,625.96,679.95,276.73,213.77,14.165,4507.3,20.904,,,,,,,,
19.752,-13.901,7.729,0.00443,270.56,81.469,0.46182,10.229,2.04E+05,622.14,675.22,268.69,235.28,14.173,4746,19.985,,,,,,,,
19.763,-13.668,86.504,0.00287,270.31,81.377,0.46552,10.229,1.82E+05,614.81,671.1,269.63,252.11,14.169,4784.2,19.775,,,,,,,,
19.789,-13.293,81.629,0.00044,270.29,81.452,0.46633,10.268,1.67E+05,609.67,666.69,266.23,261.65,14.133,4554.1,19.689,,,,,,,,
19.808,-12.944,78.573,0.00516,270.16,81.479,0.47302,10.212,1.39E+05,602.93,661.21,260.15,297.21,14.163,5029.2,18.596,,,,,,,,
19.828,-12.749,73.398,0.00629,270.2,81.577,0.47498,10.182,1.28E+05,600.62,658.62,255.24,315.79,14.174,5302.1,17.999,,,,,,,,
19.841,-12.396,67.609,-0.002,270.22,81.798,0.47998,10.189,1.08E+05,594.91,653.53,252.05,337.34,14.163,5290.8,17.493,,,,,,,,
19.871,-12.02,70.781,-0.00184,270.25,81.851,0.48334,10.184,92410,586.54,647.83,249.28,366.13,14.157,5379.5,17.005,,,,,,,,
19.887,-11.651,67.001,-0.00063,270.18,81.819,0.48367,10.132,89245,581.2,643.13,240.66,402.6,14.166,5881.6,16.221,,,,,,,,
19.904,-11.418,52.193,0.00303,270.26,81.87,0.48669,10.178,81227,581.76,641.82,237.95,398.79,14.143,5520.5,16.324,,,,,,,,
19.929,-11.07,63.178,-0.00314,270.03,82.299,0.48899,10.104,72112,570.2,633.79,234.05,458.7,14.158,6185.1,15.21,,,,,,,,
19.946,-10.695,5.888,0.00049,270,82.398,0.4931,10.091,65922,563.82,628.38,229.49,491.21,14.15,6340.1,14.664,,,,,,,,
19.965,-10.499,40.723,0.00174,270,82.433,0.49197,1.015,63719,567.92,629.5,225.55,475.35,14.128,5880,15.105,,,,,,,,
19.996,-10.146,53.907,-0.00152,270,82.376,0.4959,10.053,66650,555,620.88,220.52,543.77,14.139,6759.2,13.863,,,,,,,,
20,-10.124,5.11,0.00053,270,82.448,0.49592,10.086,62658,555.85,621.53,221.65,531.11,14.134,6456.1,14.125,,,,,,,,
20.035,-10.125,50.798,0.00111,269.79,82.4,0.49562,10.068,64799,555.74,621.28,220.5,537.44,14.137,6626.8,13.99,,,,,,,,
20.148,-10.444,51.628,0.00043,269.33,82.556,0.49631,10.101,58277,560.61,625.09,227.45,505.35,14.143,6258.2,14.459,,,,,,,,
20.236,-10.501,40.691,-0.00298,268.89,82.731,0.4934,10.157,56054,566.67,628.09,228.21,477.35,14.127,5782.6,15.098,,,,,,,,
20.332,-10.59,57.731,-0.00587,268.45,82.807,0.49303,10.119,55456,561.34,625.91,231.91,493.82,14.143,6067.1,14.782,,,,,,,,
20.432,-10.873,57.585,-0.00658,268.06,83.21,0.49499,10.125,50347,565.02,628.18,237.57,479.46,14.151,5943.6,14.883,,,,,,,,
20.532,-10.966,58.134,-0.00204,267.49,83.351,0.49254,10.156,49403,566.83,629.56,240.58,463.34,14.143,5672.2,15.296,,,,,,,,
20.63,-11.248,59.446,-0.00199,267.05,83.544,0.49291,10.162,48671,570.61,632.28,245.75,446.55,14.149,5567.1,15.506,,,,,,,,
20.718,-11.25,60.999,-0.00302,266.65,83.955,0.48816,10.123,49384,570.34,631.35,242.93,466.98,14.159,5923.5,15.15,,,,,,,,
20.82,-11.569,61.784,0.00183,266.22,84.231,0.48505,1.013,51313,575.72,635.19,247.26,446.46,14.164,5817.8,15.463,,,,,,,,
20.917,-11.626,66.014,-0.00209,265.86,84.47,0.4866,10.154,47683,574.63,634.73,252.05,439.34,14.159,5578.6,15.659,,,,,,,,
21.011,-11.715,49.191,17.714,265.55,84.61,0.48535,10.198,54305,580.65,638.77,259.21,412.48,14.142,5212.9,16.353,,,,,,,,
21.102,-11.998,68.265,23.874,265.21,85.015,0.48044,10.173,56328,579.46,639.34,267.97,421.85,14.162,5380.5,16.314,,,,,,,,
21.206,-12.091,70.259,24.265,264.77,85.27,0.48284,10.158,53591,579.14,638.74,270.91,430.6,14.172,5466.8,16.109,,,,,,,,
21.297,-12.373,71.862,25.878,264.22,85.382,0.47761,10.147,60529,583.67,642.39,273.69,421.21,14.182,5533.9,16.393,,,,,,,,
21.391,-12.375,70.665,26.675,264,85.728,0.47871,10.217,59362,583.68,642.71,279.93,392.73,14.15,4939.1,16.975,,,,,,,,
21.488,-12.648,68.831,27.516,263.41,85.868,0.47606,10.201,66089,588.16,646.07,282.49,385.42,14.164,5030.4,17.136,,,,,,,,
21.601,-12.752,7.858,30.353,262.93,86.136,0.47528,10.212,65008,586.68,645.77,289.13,384.42,14.162,4918.7,17.276,,,,,,,,
21.689,-12.84,78.399,33.125,262.54,86.432,0.47552,10.192,65107,587.11,645.86,291.39,394.7,14.175,5058.2,17.09,,,,,,,,
21.775,-13.123,76.084,3.425,262.07,86.712,0.47065,10.209,75470,592.27,650.18,296.06,372.19,14.171,4889.2,17.63,,,,,,,,
21.884,-13.216,78.029,3.531,261.69,86.846,0.47213,1.024,76863,592.73,651,302.38,357.24,14.158,4619.1,17.943,,,,,,,,
21.97,-13.498,83.841,38.035,261.37,87.203,0.46923,10.229,83315,595.25,653.72,308.81,353.19,14.171,4663.9,18.059,,,,,,,,
22.06,-13.5,84.416,40.075,261.07,87.328,0.47049,10.249,82549,594.66,653.64,312.88,347.73,14.16,4495.4,18.207,,,,,,,,
22.178,-13.819,85.523,4.202,260.67,87.25,0.46342,10.254,97705,600.13,658.83,317.53,325.9,14.163,4426.4,18.831,,,,,,,,
22.271,-13.876,75.081,42.603,260.22,87.575,0.45921,10.215,1.02E+05,602.8,659.78,312.79,340.95,14.185,4726.8,18.592,,,,,,,,
22.356,-13.936,90.805,45.752,259.84,87.852,0.45952,10.248,97711,599.63,659.42,322.65,333.06,14.169,4457,18.907,,,,,,,,
22.462,-14.247,91.702,47.579,259.23,88.058,0.45969,10.248,1.09E+05,603.34,662.87,331.54,321.47,14.178,4403.6,19.125,,,,,,,,
22.558,-14.341,91.984,50.064,258.82,88.393,0.46005,10.276,1.12E+05,604.18,664.17,338.95,310.34,14.163,4171.2,19.437,,,,,,,,
22.642,-14.623,79.248,50.286,258.39,88.641,0.45698,10.256,1.31E+05,610.87,668.07,341.22,303.54,14.181,4269.1,19.585,,,,,,,,
22.744,-14.625,9.764,52.678,257.62,88.885,0.45315,10.257,1.21E+05,606.33,666.97,344.95,311.73,14.181,4276.5,19.695,,,,,,,,
22.837,-14.944,98.108,55.381,257.22,88.919,0.45276,10.275,1.38E+05,611.07,671.32,355.86,290.08,14.179,4087.4,20.185,,,,,,,,
22.924,-15.001,98.882,57.422,256.61,89.357,0.45214,10.282,1.38E+05,610.94,671.68,360.54,291.18,14.176,4025.4,20.277,,,,,,,,
23.045,-15.09,87.251,57.754,256.27,89.555,0.45327,10.286,1.47E+05,614.16,673.21,363.78,285.76,14.174,3960,20.377,,,,,,,,
23.137,-15.373,10.352,60.998,256.13,89.667,0.44983,1.029,1.54E+05,615.57,676.12,372.98,274.15,14.18,3900.5,20.683,,,,,,,,
23.229,-15.437,10.446,63.062,255.8,90.008,0.44668,10.276,1.55E+05,615.85,676.41,373.72,280.62,14.191,3999.8,20.625,,,,,,,,
23.327,-15.747,10.536,64.886,255.39,90.391,0.44274,10.336,1.78E+05,621.01,681.2,388.09,247.58,14.155,3543.3,21.66,,,,,,,,
23.42,-15.75,95.386,65.638,254.74,90.472,0.44106,10.344,1.84E+05,622.67,681.95,389.1,244.76,14.147,3476.6,21.95,,,,,,,,
23.507,-16.069,11.058,68.162,254.48,90.88,0.44338,1.032,1.87E+05,624,683.9,399.89,246.59,14.178,3592.3,21.619,,,,,,,,
23.614,-16.126,11.075,71.347,254.04,91.071,0.44271,10.315,1.88E+05,624.48,684.51,403.2,248.63,14.184,3610.2,21.623,,,,,,,,
23.72,-16.215,11.202,72.433,253.47,91.302,0.44277,1.031,1.90E+05,625.17,685.13,407.2,249.98,14.191,3625.5,21.611,,,,,,,,
23.809,-16.498,10.021,73.859,253.15,91.207,0.43542,10.351,2.26E+05,632.15,690.53,416.68,221.37,14.163,3308.8,22.791,,,,,,,,
23.899,-16.591,11.788,7.605,252.57,91.526,0.43461,10.343,2.17E+05,631.01,690.23,420.99,224.41,14.176,3362.8,22.63,,,,,,,,
24.006,-16.873,11.756,79.116,252.12,91.827,0.43285,10.342,2.36E+05,635.18,693.49,431.53,216.63,14.183,3316.4,22.888,,,,,,,,
24.095,-16.875,11.786,79.918,252.02,91.984,0.43238,10.401,2.39E+05,635.81,694.77,439.66,199.73,14.135,2952.8,23.562,,,,,,,,
24.103,-16.875,10.892,79.932,252,92.137,0.42878,10.349,2.42E+05,635.76,693.98,431.82,216.51,14.176,3271.1,23.111,,,,,,,,
23.919,-16.527,11.598,76.591,252.37,91.814,0.44085,10.342,2.06E+05,629.44,689.04,423.7,231.54,14.176,3357.7,22.25,,,,,,,,
23.725,-16.145,10.479,7.338,253.34,91.173,0.43804,10.363,2.00E+05,626.04,686.32,408.52,232.2,14.145,3292.5,22.499,,,,,,,,
23.525,-15.77,11.031,6.863,254.02,90.776,0.43672,10.321,1.75E+05,619.64,680.85,389.01,257.39,14.167,3643.7,21.768,,,,,,,,
23.337,-15.57,10.639,64.964,255.06,90.462,0.44142,1.032,1.65E+05,617.66,678.65,381.92,262.49,14.162,3680.1,21.404,,,,,,,,
23.15,-15.168,10.231,60.878,255.89,89.878,0.44725,10.317,1.46E+05,612.77,674.17,369.87,275.5,14.154,3753,20.916,,,,,,,,
22.952,-14.999,98.335,5.761,256.66,89.472,0.44899,10.304,1.41E+05,611.55,672.26,361.14,282.51,14.159,3880.1,20.614,,,,,,,,
22.904,-15,87.312,55.082,256.94,89.274,0.44891,10.319,1.51E+05,614.64,673.31,359.36,270.02,14.145,3765,20.891,,,,,,,,
22.901,-15,10.021,55.802,256.99,89.293,0.44655,10.284,1.42E+05,611.66,672.06,356.41,286.43,14.172,4028.4,20.494,,,,,,,,
22.902,-15,98.181,55.722,256.99,89.251,0.44814,10.296,1.43E+05,612.11,672.36,358.07,281.44,14.164,3938.3,20.587,,,,,,,,
22.9,-15,97.055,55.772,256.89,89.25,0.45035,10.305,1.43E+05,612.11,672.42,360.16,278.83,14.158,3869.5,20.617,,,,,,,,
22.904,-15,88.225,54.838,256.92,89.25,0.44871,10.302,1.49E+05,614.22,672.94,357.56,276.69,14.158,3884.1,20.696,,,,,,,,
22.898,-15,96.396,55.234,256.94,89.25,0.44769,10.289,1.44E+05,612.38,672.3,356.79,283.76,14.168,3988.6,20.536,,,,,,,,
22.898,-15,10.061,5.579,256.89,89.25,0.44733,10.304,1.43E+05,611.75,672.42,358.85,278.89,14.158,3885,20.717,,,,,,,,
22.9,-15,98.225,55.418,256.9,89.31,0.44907,10.275,1.40E+05,611.55,671.73,356.68,290.94,14.178,4084.8,20.299,,,,,,,,
22.901,-15,89.546,55.421,256.91,89.279,0.44928,10.312,1.48E+05,613.93,673.01,359.28,274.07,14.152,3819.4,20.773,,,,,,,,
22.903,-15,9.955,55.501,256.98,89.267,0.44935,10.305,1.42E+05,611.79,672.32,359.66,278.9,14.158,3875.3,20.625,,,,,,,,
22.905,-15,99.143,56.547,256.9,89.25,0.44956,10.278,1.40E+05,611.45,671.87,357.68,289.79,14.177,4063.5,20.328,,,,,,,,
22.923,-15,97.206,55.785,257.09,89.304,0.45012,1.03,1.42E+05,612.16,672.31,359.41,280.57,14.162,3906,20.52,,,,,,,,
22.998,-15.253,96.433,57.945,257.46,88.902,0.44909,10.306,1.59E+05,617.2,676.4,365.24,260.34,14.164,3814.2,20.895,,,,,,,,
23.053,-15.377,98.289,60.464,258.04,88.668,0.44369,10.317,1.72E+05,620.26,679.04,366.56,245.71,14.158,3722.3,21.324,,,,,,,,
23.107,-15.375,10.521,62.476,258.56,88.499,0.44189,10.283,1.66E+05,619.39,678.54,362.76,255.96,14.184,3958.9,20.937,,,,,,,,
23.189,-15.734,10.587,63.642,258.91,88.228,0.44588,10.289,1.86E+05,625.16,683.23,374.2,235.27,14.191,3832.7,21.119,,,,,,,,
23.248,-15.751,9.482,65.655,259.3,88.169,0.44194,10.316,2.01E+05,628.48,685.33,374.64,220.35,14.169,3628.4,21.646,,,,,,,,
23.308,-16.109,11.02,68.801,259.65,87.853,0.44271,10.291,2.13E+05,631.73,688.83,383.48,214.38,14.2,3741.2,21.503,,,,,,,,
23.377,-16.126,11.117,69.581,260.05,87.705,0.43428,10.239,2.18E+05,632.59,688.69,373.46,228.37,14.235,4106.4,21.289,,,,,,,,
23.433,-16.378,11.209,72.175,260.44,87.554,0.43491,10.298,2.43E+05,637.29,693.43,387.49,196.18,14.2,3632.7,22.079,,,,,,,,
23.508,-16.502,10.21,73.696,260.81,87.16,0.4338,10.339,2.69E+05,641.55,697.26,393.81,174.36,14.169,3319.2,22.814,,,,,,,,
23.563,-16.5,11.739,76.732,261.15,86.992,0.43164,10.294,2.57E+05,640.02,696.05,389.07,187.42,14.208,3625.4,22.216,,,,,,,,
23.633,-16.859,11.814,77.791,261.3,86.926,0.43112,10.338,2.89E+05,645.9,701.44,404.8,163.22,14.182,3276,22.989,,,,,,,,
23.701,-16.876,11.849,79.942,261.58,86.56,0.4279,10.269,2.91E+05,646.72,701.11,395.47,177.97,14.237,3701.5,22.436,,,,,,,,
23.768,-17.234,11.989,82.296,261.91,86.382,0.42815,10.298,3.22E+05,652.61,706.44,410.9,157.35,14.224,3432.8,22.994,,,,,,,,
23.827,-17.251,11.108,84.508,262.28,86.124,0.42609,10.337,3.41E+05,653.9,708.79,415.1,144.36,14.192,3172.4,23.604,,,,,,,,
23.895,-17.503,12.504,85.636,262.69,85.988,0.42317,10.331,3.57E+05,657.68,711.36,421.53,138.22,14.204,3175.9,23.694,,,,,,,,
23.958,-17.627,12.587,88.164,263.08,85.933,0.42247,10.322,3.67E+05,659.88,713.05,425.15,136.1,14.216,3204.2,23.629,,,,,,,,
24.021,-17.625,12.599,90.072,263.39,85.652,0.42063,10.293,3.72E+05,660.49,713.22,420.3,140.32,14.24,3373.2,23.391,,,,,,,,
24.092,-17.984,12.053,92.198,263.79,85.468,0.4189,1.033,4.15E+05,666.21,719.2,438.56,121.97,14.217,3071.1,24.226,,,,,,,,
24.166,-18.001,12.859,93.478,264.21,85.232,0.41681,10.316,4.17E+05,667.19,719.37,435.51,122.18,14.23,3151.7,24.053,,,,,,,,
24.214,-18.359,13.335,95.959,264.54,84.919,0.41742,10.324,4.49E+05,673.33,724.28,451.51,110.97,14.234,3040.7,24.362,,,,,,,,
24.288,-18.376,13.305,98.589,264.92,84.61,0.41864,10.326,4.53E+05,673.96,725.41,453.67,108.36,14.233,3014.1,24.307,,,,,,,,
24.351,-18.606,12.505,99.772,265.31,84.503,0.41199,10.336,4.98E+05,677.19,729.37,462.61,100.65,14.229,2910.4,25.052,,,,,,,,
24.403,-18.752,13.51,10.142,265.65,84.148,0.41211,10.319,5.08E+05,680.89,731.05,465.03,98.363,14.249,2985.4,24.861,,,,,,,,
24.474,-18.75,14.135,10.398,265.87,84.171,0.41364,10.309,4.98E+05,681.73,730.79,464.2,99.381,14.259,3046.7,24.461,,,,,,,,
24.543,-19.109,14.094,10.696,266.05,83.827,0.40826,10.367,5.58E+05,686.54,737.26,488.45,81.695,14.214,2659.8,25.737,,,,,,,,
24.607,-19.126,14.153,10.792,266.42,83.574,0.40412,10.358,5.75E+05,687.36,738.01,485,80.879,14.223,2707,25.85,,,,,,,,
24.667,-19.484,14.295,10.993,266.78,83.322,0.40319,10.296,6.15E+05,694.93,741.65,491.5,82.489,14.288,2984.8,25.571,,,,,,,,
24.736,-19.501,13.166,11.193,267.18,83.105,0.40007,10.348,6.44E+05,692.45,744.3,503.75,73.656,14.24,2670.7,26.515,,,,,,,,
24.799,-19.731,14.851,11.463,267.52,82.795,0.39817,10.345,6.68E+05,699.18,747.05,509.76,67.286,14.25,2669.3,26.484,,,,,,,,
24.865,-19.877,14.996,11.576,267.94,82.581,0.39647,1.036,6.93E+05,701.7,749.66,519.19,61.732,14.239,2565,26.867,,,,,,,,
24.9,-19.875,15.025,11.768,268.47,82.514,0.3962,10.352,6.97E+05,702.06,750.06,518.28,61.776,14.247,2603.3,26.738,,,,,,,,
24.764,-19.569,13.723,11.459,268.47,82.532,0.39823,1.033,6.71E+05,695.7,746.31,500.72,71.22,14.259,2761.6,26.401,,,,,,,,
24.61,-19.208,14.454,11.066,268.43,82.526,0.39764,10.329,6.35E+05,691.3,741.36,477.05,76.735,14.251,2850.2,25.973,,,,,,,,
24.46,-18.85,14.162,10.618,268.48,82.612,0.40051,10.322,5.94E+05,685.71,736.6,458.36,84.968,14.248,2953.8,25.514,,,,,,,,
24.283,-18.713,13.732,10.26,268.75,82.57,0.40371,10.355,5.79E+05,682.79,735.52,456.87,83.015,14.212,2793.8,25.749,,,,,,,,
24.126,-18.319,13.39,98.814,268.87,82.539,0.41156,10.319,5.24E+05,677.55,730.11,436.1,96.339,14.237,3057,24.741,,,,,,,,
23.964,-17.941,12.347,94.729,268.83,82.592,0.41253,10.332,5.01E+05,671.35,725.97,420.77,101.85,14.214,3043.8,24.681,,,,,,,,
23.8,-17.628,12.355,90.098,268.84,82.567,0.4208,10.307,4.52E+05,667.18,721.29,407.33,113.25,14.23,3245.8,23.827,,,,,,,,
23.656,-17.394,12.692,87.279,268.87,82.521,0.42137,10.288,4.34E+05,664.15,717.91,395.15,122.26,14.241,3422.7,23.392,,,,,,,,
23.488,-16.958,12.04,83.257,268.88,82.499,0.42484,10.267,3.99E+05,658.05,712.51,378.11,136.51,14.247,3631.8,22.767,,,,,,,,
23.321,-16.567,11.776,79.145,268.88,82.5,0.42723,10.272,3.71E+05,652.27,707.77,366.17,145.3,14.233,3681.7,22.441,,,,,,,,
23.178,-16.463,10.393,7.435,268.88,82.538,0.42883,10.243,3.66E+05,651.89,706.54,357.21,153.19,14.252,3880.8,22.192,,,,,,,,
23.014,-16.095,11.147,70.697,269.12,82.543,0.43284,1.028,3.30E+05,645.64,701.85,351.98,155.44,14.213,3730,22.002,,,,,,,,
22.85,-15.694,10.911,67.665,269.25,82.608,0.43744,10.227,2.91E+05,640.24,695.98,337.34,182.11,14.244,4173,20.966,,,,,,,,
22.695,-15.378,97.725,63.091,269.22,82.574,0.4359,10.227,2.86E+05,636.92,693.37,325.05,189.37,14.234,4237.7,20.917,,,,,,,,
