in1,in2,in3,in4,in5,in6,in7,in8,out1,out2,out3,out4,out5,out6,out7,out8,,,,,,,,
12.192,-4.125,26.023,51.214,300.45,64.695,0.62618,0.9372,1.50E+06,463.67,528.74,178.62,1657.5,13.218,22269,73.074,,,,,,,,
12.086,-4.125,25.378,51.904,300.93,64.499,0.62928,0.93885,1.45E+06,464.09,529.95,180.69,1608.4,13.244,21762,72.955,,,,,,,,
11.971,-37.656,26.38,52.991,301.3,64.146,0.63361,0.93805,1.45E+06,458.74,524,174.91,1687.2,13.22,22161,71.021,,,,,,,,
11.866,-37.492,26.682,53.575,301.84,63.77,0.63114,0.93009,1.77E+06,458.9,522.34,171.35,1847.8,13.102,24737,68.651,,,,,,,,
11.752,-3.75,27.391,54.329,302.19,63.543,0.63538,0.93183,1.71E+06,458.11,522.24,170.52,1815,13.126,24214,68.993,,,,,,,,
11.635,-3.75,27.577,55.518,302.72,63.374,0.63766,0.9298,1.78E+06,457.63,521.53,169.77,1857.4,13.097,24908,67.841,,,,,,,,
11.526,-35.192,27.183,56.127,303.08,63.035,0.637,0.92709,1.89E+06,456.02,518.87,167.11,1932.9,13.051,25868,66.201,,,,,,,,
11.408,-33.735,27.802,56.773,303.72,62.793,0.63693,0.9238,2.03E+06,454.19,516.07,163.19,2015,12.998,27047,64.794,,,,,,,,
11.296,-33.749,28.583,57.587,304.06,62.624,0.63578,0.92318,2.08E+06,454.59,516.08,160.53,2017,12.985,27280,65.409,,,,,,,,
11.18,-3.375,28.82,58.776,304.4,62.277,0.6372,0.92122,2.18E+06,454.72,515.83,159.2,2047.6,12.956,27981,64.805,,,,,,,,
11.075,-3.169,27.744,58.749,304.67,62.099,0.63934,0.91554,2.37E+06,452.25,511.94,159.17,2206.5,12.873,30018,60.873,,,,,,,,
10.968,-29.987,29.393,59.982,305.19,61.724,0.64159,0.91623,2.37E+06,449.53,509.1,153.59,2195.4,12.875,29889,6.116,,,,,,,,
10.851,-29.999,29.771,60.794,305.55,61.499,0.64294,0.91456,2.45E+06,449.39,508.63,152.29,2222.3,12.849,30512,60.607,,,,,,,,
10.754,-3,29.959,61.584,306.1,61.152,0.64465,0.91477,2.48E+06,449.66,509.35,151.55,2203.2,12.85,30475,60.759,,,,,,,,
10.732,-3,30.027,6.209,306.37,61.124,0.64616,0.91493,2.47E+06,449.26,509.27,151.61,2199.4,12.853,30437,6.051,,,,,,,,
10.721,-3,29.887,61.954,306.35,61.125,0.64526,0.91666,2.41E+06,449.94,510.26,151.97,2161.2,12.877,29811,61.385,,,,,,,,
10.724,-3,28.841,61.648,306.32,61.125,0.64319,0.91734,2.40E+06,451.43,511.82,153.94,2149.3,12.888,29539,61.714,,,,,,,,
10.72,-3,30.101,61.706,306.37,61.125,0.64167,0.91412,2.54E+06,450.52,509.82,150.3,2207.3,12.838,30707,61.267,,,,,,,,
10.715,-3,30.084,62.034,306.35,61.125,0.64207,0.91319,2.57E+06,450.3,509.35,150.24,2228.8,12.825,31044,60.799,,,,,,,,
10.721,-3,29.998,6.191,306.33,61.125,0.64216,0.91449,2.52E+06,450.51,509.92,150.66,2201.3,12.844,30573,61.278,,,,,,,,
10.717,-3,29.977,61.909,306.37,61.125,0.64182,0.9118,2.62E+06,450.23,508.94,150.26,2259.6,12.804,31545,60.229,,,,,,,,
10.764,-3,29.739,63.576,306.35,61.125,0.64091,0.91302,2.57E+06,450.75,509.76,150.3,2231.2,12.822,31107,60.913,,,,,,,,
10.828,-3,28.996,66.852,306.37,61.125,0.63975,0.91513,2.48E+06,451.83,511.44,151.11,2185.3,12.854,30353,61.882,,,,,,,,
10.893,-3,30.082,69.772,306.38,61.125,0.64086,0.91168,2.60E+06,450.03,508.9,147.8,2251.5,12.802,31646,6.074,,,,,,,,
10.911,-3,30.092,70.764,306.38,61.11,0.64474,0.90964,2.64E+06,448.5,507.37,148.22,2303.1,12.774,32418,59.042,,,,,,,,
11.005,-3,29.892,75.905,306.35,60.758,0.64008,0.90938,2.71E+06,450.54,509.07,145.62,2281.4,12.766,32539,60.565,,,,,,,,
11.063,-3,29.937,7.954,306.36,60.566,0.63875,0.9088,2.75E+06,451.08,509.5,143.91,2279.5,12.755,32782,61.014,,,,,,,,
11.118,-3,29.683,8.207,306.74,59.638,0.6368,0.90891,2.89E+06,453.43,512.4,141.92,2232.2,12.75,32799,62.527,,,,,,,,
11.183,-3,28.938,84.887,306.72,59.638,0.63757,0.91025,2.81E+06,453.78,513.44,143.2,2209,12.773,32314,62.706,,,,,,,,
11.247,-3,30.016,88.236,306.73,59.651,0.63799,0.90573,2.97E+06,452.03,510.65,139.59,2294.8,12.699,34044,61.218,,,,,,,,
11.302,-3,29.946,9.134,306.71,59.308,0.63852,0.90573,3.00E+06,452.45,511.39,138.6,2279.8,12.698,34081,6.157,,,,,,,,
11.368,-3,28.822,93.627,306.75,59.249,0.63777,0.90838,2.89E+06,453.83,513.71,140.51,2226.4,12.743,33085,62.553,,,,,,,,
11.422,-3,29.864,97.533,306.7,59.25,0.6395,0.90662,2.93E+06,452.2,511.87,137.54,2254.9,12.713,33795,61.923,,,,,,,,
11.493,-3,29.969,10.012,306.75,59.25,0.63671,0.90417,3.04E+06,452.43,511.45,135.7,2297.2,12.67,34735,61.595,,,,,,,,
11.553,-3,29.94,10.343,306.84,59.25,0.63338,0.90378,3.07E+06,453.3,512.05,134.12,2294.6,12.662,34896,62.203,,,,,,,,
11.605,-3,29.862,10.641,307.07,59.25,0.63382,0.90323,3.08E+06,452.99,512.06,133.6,2303.4,12.652,35137,61.829,,,,,,,,
11.668,-3,29.162,10.915,307.05,58.92,0.63483,0.90409,3.07E+06,453.79,513.52,134.27,2278.1,12.667,34833,62.176,,,,,,,,
11.725,-3,29.316,11.207,307.06,58.874,0.63638,0.90567,2.99E+06,453.39,513.92,133.76,2240.7,12.694,34267,6.264,,,,,,,,
11.782,-3,29.918,11.544,307.11,58.875,0.63184,0.90096,3.20E+06,453.55,512.69,130.03,2322.5,12.608,36089,61.709,,,,,,,,
11.845,-3,29.879,11.874,307.06,58.875,0.63192,0.89944,3.24E+06,453.21,512.31,129.16,2353,12.58,36702,60.991,,,,,,,,
11.908,-3,29.031,12.146,307.07,58.875,0.63179,0.90078,3.17E+06,453.91,513.56,130.41,2329.4,12.606,36184,61.374,,,,,,,,
11.961,-3,29.328,12.435,307.1,58.875,0.63237,0.9015,3.12E+06,453.51,513.69,129.34,2308.5,12.618,35936,61.577,,,,,,,,
12.036,-3,29.914,12.772,307.08,58.66,0.63236,0.90171,3.13E+06,453.36,514.05,127.07,2285.2,12.619,35901,61.913,,,,,,,,
12.092,-3,29.837,13.042,307.1,58.615,0.62998,0.90414,3.05E+06,454.48,515.63,126.29,2223.9,12.661,34978,63.362,,,,,,,,
12.144,-3,29.749,13.302,307.08,58.662,0.62705,0.90352,3.08E+06,455.18,516,125.18,2231,12.649,35217,63.386,,,,,,,,
12.206,-3,29.701,13.575,307.09,58.655,0.6301,0.90209,3.10E+06,453.91,515.28,125.15,2265.1,12.624,35802,62.102,,,,,,,,
12.276,-3,28.368,13.851,307.1,58.644,0.62501,0.90033,3.18E+06,456.05,516.45,125.81,2302.5,12.593,36458,61.866,,,,,,,,
12.326,-3,29.77,14.232,307.1,58.644,0.62848,0.90295,3.04E+06,454.28,516.41,123.21,2235.1,12.638,35513,62.423,,,,,,,,
12.385,-3,29.801,14.545,307.12,58.739,0.62619,0.89978,3.16E+06,454.19,515.75,121.65,2297.8,12.579,36753,60.953,,,,,,,,
12.446,-3,29.726,14.853,307.09,58.501,0.62706,0.90136,3.11E+06,454.54,516.92,121.15,2254,12.607,36171,61.697,,,,,,,,
12.511,-3,29.546,14.971,306.85,58.515,0.62607,0.90057,3.13E+06,454.68,516.86,120.95,2270.9,12.593,36473,61.436,,,,,,,,
12.613,-3,27.806,14.817,306.41,58.857,0.62559,0.90648,2.85E+06,456,518.83,125.94,2178.4,12.704,34142,64.021,,,,,,,,
12.706,-33.061,28.997,14.693,305.95,59.178,0.62341,0.90381,2.96E+06,458.09,521.02,126.01,2185.1,12.658,35055,63.763,,,,,,,,
12.796,-33.765,28.799,14.537,305.5,59.365,0.62445,0.90747,2.80E+06,458.64,522.54,128.37,2111.8,12.725,33627,65.544,,,,,,,,
12.876,-3.375,28.41,14.324,305.35,59.962,0.62711,0.90974,2.62E+06,456.97,521.77,131.45,2098.3,12.769,32754,65.603,,,,,,,,
12.979,-3.375,26.866,14.102,304.9,59.867,0.62283,0.91258,2.56E+06,459.68,523.97,134.45,2044.9,12.817,31652,67.722,,,,,,,,
13.057,-34.363,27.905,13.97,304.44,60.209,0.62217,0.91277,2.52E+06,459,523.51,133.52,2036,12.82,31553,67.945,,,,,,,,
13.154,-37.468,27.584,13.793,303.82,60.581,0.62006,0.91867,2.30E+06,463.43,529.2,138.19,1887.6,12.92,29314,71.934,,,,,,,,
13.248,-37.504,27.162,13.559,303.46,61.043,0.62373,0.92369,2.05E+06,462.17,529.49,141.99,1817.3,13,27553,73.131,,,,,,,,
13.293,-3.75,26.939,13.462,303.31,61.127,0.62056,0.92502,2.02E+06,463.21,530.24,142.25,1790.5,13.018,27077,74.274,,,,,,,,
13.437,-3.75,25.119,13.148,302.43,61.465,0.6202,0.92785,1.88E+06,463.99,531.06,147.85,1764.3,13.064,26051,74.991,,,,,,,,
13.534,-41.041,26.082,13.015,302.06,61.849,0.61829,0.92918,1.84E+06,467.19,535.05,149.65,1694.9,13.091,25511,7.721,,,,,,,,
13.617,-41.259,26.093,12.851,301.52,62.224,0.61848,0.93265,1.69E+06,466.95,535.48,151.38,1641.2,13.143,24346,78.547,,,,,,,,
13.709,-4.125,25.732,12.69,300.99,62.401,0.61514,0.93426,1.64E+06,467.89,536.06,152.28,1614.9,13.166,23789,79.826,,,,,,,,
13.81,-4.125,24.46,12.426,300.57,62.804,0.61659,0.93505,1.56E+06,467.34,535.71,156.94,1624.1,13.183,23489,78.914,,,,,,,,
13.892,-43.558,24.831,12.276,300.16,63.001,0.61331,0.93816,1.49E+06,470.66,539.52,158.64,1535,13.231,22433,82.059,,,,,,,,
13.982,-45.016,24.889,12.102,299.63,63.34,0.61367,0.9396,1.42E+06,471.52,540.88,161.23,1503.5,13.258,21927,82.882,,,,,,,,
14.083,-45.001,24.496,11.909,299.08,63.555,0.61207,0.93887,1.43E+06,471.45,540.34,162.47,1524.9,13.25,22115,82.493,,,,,,,,
14.163,-4.5,24.192,11.79,298.78,63.841,0.61206,0.94169,1.32E+06,471.29,540.7,164.38,1481.7,13.293,21228,83.369,,,,,,,,
14.256,-4.5,22.671,11.477,298.45,64.124,0.60708,0.94271,1.30E+06,473.24,542.17,168.06,1455.2,13.31,20842,84.084,,,,,,,,
14.351,-48.541,23.61,11.347,298.11,64.465,0.60892,0.94576,1.20E+06,475.64,545.93,171.26,1376.1,13.364,19855,86.506,,,,,,,,
14.436,-48.759,23.367,11.129,297.62,64.849,0.60919,0.94542,1.18E+06,474.92,545.14,173.31,1392.9,13.364,19918,85.692,,,,,,,,
14.522,-4.875,22.937,10.988,297.19,65.026,0.60651,0.94826,1.10E+06,475.9,546.18,174.75,1337.8,13.407,19045,87.386,,,,,,,,
14.625,-4.875,22.59,10.775,296.66,65.341,0.60631,0.9476,1.09E+06,475.17,545.29,176.55,1356.4,13.401,19204,86.471,,,,,,,,
14.719,-50.811,21.144,10.566,296.12,65.624,0.60459,0.94977,1.03E+06,478.72,549.44,183.11,1277.7,13.445,18455,8.785,,,,,,,,
14.793,-52.513,22.263,10.408,295.71,65.973,0.60411,0.94958,1.02E+06,479.12,549.74,183.03,1289.6,13.446,18476,88.605,,,,,,,,
14.895,-52.501,21.84,10.245,295.27,66.001,0.60225,0.95419,9.21E+05,480.33,551.45,184.84,1199.4,13.517,17130,9.118,,,,,,,,
14.986,-5.25,20.49,10.041,294.76,66.12,0.6009,0.95338,9.36E+05,481.1,552.21,188.45,1191.2,13.51,17293,90.292,,,,,,,,
15.073,-54.003,21.401,98.967,294.24,66.375,0.60157,0.94952,1.02E+06,480.65,551.22,188.22,1265.4,13.455,18369,88.856,,,,,,,,
15.177,-56.254,20.946,96.473,293.82,66.606,0.59809,0.95436,9.16E+05,484.7,556.03,192.71,1150.9,13.538,16889,92.638,,,,,,,,
15.252,-56.252,20.502,94.618,293.25,66.745,0.59875,0.95542,8.76E+05,484.49,555.98,194.98,1133.1,13.558,16558,92.555,,,,,,,,
15.284,-5.625,20.311,93.894,293.24,66.75,0.60159,0.95868,7.95E+05,484.07,556.5,197.05,1089.4,13.611,15665,93.255,,,,,,,,
15.428,-5.625,19.935,91.331,292.5,67.117,0.59455,0.95774,8.19E+05,485.3,556.77,197.21,1094.5,13.598,15850,93.969,,,,,,,,
15.535,-59.554,18.264,88.637,291.77,67.498,0.59287,0.96142,7.36E+05,490.52,563.31,206.36,1017.6,13.678,14684,96.516,,,,,,,,
15.615,-60.013,19.588,8.785,291.66,67.807,0.59395,0.96293,6.89E+05,489.06,561.74,205.17,1011.3,13.699,14326,97.207,,,,,,,,
15.716,-6,19.257,85.644,291.26,68.136,0.59509,0.95627,7.99E+05,486.88,559.12,206.19,1095.1,13.596,16078,92.624,,,,,,,,
15.815,-6,18.731,83.538,290.91,68.197,0.59025,0.96093,7.22E+05,489.08,561.62,207.53,1029.4,13.673,14764,9.594,,,,,,,,
15.911,-61.503,17.309,81.834,290.26,68.341,0.58772,0.96411,6.65E+05,492.68,566.12,212.51,981.34,13.737,13821,98.271,,,,,,,,
15.983,-63.754,18.342,80.292,289.85,68.623,0.59091,0.97052,5.40E+05,493.77,567.88,216.49,922.55,13.838,12261,10.165,,,,,,,,
16.074,-63.752,17.96,7.887,289.41,68.931,0.58841,0.9655,6.11E+05,493.19,566.65,216.17,964.16,13.767,13413,98.957,,,,,,,,
16.16,-6.375,17.455,76.357,288.81,69.321,0.58678,0.97151,5.01E+05,493.98,567.87,219.27,925.11,13.862,11961,10.169,,,,,,,,
16.259,-6.375,17.191,74.614,288.42,69.438,0.58536,0.97073,5.12E+05,493.94,567.81,219.49,929.79,13.853,12108,10.126,,,,,,,,
16.344,-67.054,15.782,72.406,287.72,69.808,0.58394,0.97325,4.69E+05,498.81,573.85,225.15,889.97,13.907,11433,10.38,,,,,,,,
16.446,-67.513,16.877,71.124,287.32,70.122,0.58083,0.97523,4.38E+05,498.91,573.14,225.53,876.58,13.928,11047,10.536,,,,,,,,
16.538,-6.75,16.414,6.902,286.76,70.431,0.57818,0.97502,4.32E+05,499.17,573.2,225.41,880.62,13.93,11059,10.517,,,,,,,,
16.619,-6.75,14.88,66.971,286.29,70.563,0.57824,0.97684,4.07E+05,500.01,575.21,225.27,872.55,13.957,10673,10.589,,,,,,,,
16.721,-70.804,15.746,65.571,286.11,70.962,0.5812,0.97818,3.76E+05,501.39,577.13,231.84,846.27,13.979,10368,10.647,,,,,,,,
16.808,-71.263,15.687,63.467,285.83,71.249,0.57905,0.97909,3.62E+05,501.91,577.7,232.03,839.49,13.99,10194,10.706,,,,,,,,
16.898,-7.125,14.129,61.452,285.17,71.556,0.57853,0.9787,3.55E+05,502.28,578.9,228.54,845.11,13.994,10220,10.685,,,,,,,,
16.996,-7.125,15.237,59.905,284.67,71.933,0.57687,0.98511,2.91E+05,501.85,577.98,234.48,826.68,14.033,9238.4,10.943,,,,,,,,
17.086,-72.454,13.415,5.774,284.32,72.037,0.57747,0.98874,2.66E+05,504.34,582.56,233.01,807.75,14.052,8726.6,11.257,,,,,,,,
17.175,-74.995,14.531,56.286,283.67,72.431,0.58289,0.98848,2.48E+05,503.75,581.82,241.32,798.78,14.062,8662.5,11.068,,,,,,,,
17.214,-75.003,14.769,55.314,283.5,72.747,0.58201,10.022,1.89E+05,504.66,583.81,249.62,785.09,14.053,7120.7,11.797,,,,,,,,
17.337,-7.5,13.001,52.352,283.01,73.004,0.57787,10.051,1.82E+05,506.33,586.97,245.01,779.59,14.045,6868.1,12.101,,,,,,,,
17.442,-7.5,13.148,50.228,282.23,73.38,0.57684,10.009,1.85E+05,505.23,584.93,242.34,786.19,14.061,7264.2,11.756,,,,,,,,
17.553,-77.908,13.387,48.497,282.03,73.517,0.57311,10.072,1.63E+05,509.54,590.02,247.84,748.89,14.051,6636.9,12.336,,,,,,,,
17.634,-78.766,12.756,46.648,281.73,74.017,0.57276,10.119,1.46E+05,509.76,591.75,249.85,742.56,14.043,6179.7,12.611,,,,,,,,
17.717,-7.875,11.165,45.039,281.26,74.61,0.56783,10.021,1.62E+05,510.63,591.68,235.29,747.37,14.077,7119.4,12.194,,,,,,,,
17.798,-7.875,12.632,43.491,280.56,74.857,0.56824,10.117,1.35E+05,509.16,590.47,247.92,747.06,14.052,6188.3,12.486,,,,,,,,
17.909,-81.658,10.79,41.132,280.24,75.255,0.5686,0.99886,1.54E+05,512.22,593.29,234.79,732.21,14.097,7375.8,12.022,,,,,,,,
17.994,-82.516,11.798,39.232,279.75,75.392,0.56532,0.99921,1.49E+05,513.07,592.98,237.74,724.05,14.098,7334.1,11.968,,,,,,,,
18.093,-8.25,11.365,37.688,279.12,75.742,0.56119,10.116,1.20E+05,513.92,595.78,243.24,710.08,14.071,6161.8,12.745,,,,,,,,
18.177,-8.25,10.222,35.265,278.73,76.004,0.55807,0.99598,1.53E+05,514.73,594.12,226.98,722.87,14.1,7713.9,11.951,,,,,,,,
18.257,-8.25,10.609,33.996,278.6,76.149,0.55461,10.066,1.26E+05,515.25,596.07,233.48,706.51,14.084,6654.8,12.548,,,,,,,,
18.327,-85.408,10.337,32.431,278.16,76.329,0.55534,0.99134,1.63E+05,517.82,596.15,226.15,710.26,14.107,8190.7,11.795,,,,,,,,
18.457,-86.266,97.852,29.843,277.67,76.501,0.55521,0.99523,1.44E+05,519.06,598.39,227.37,691.09,14.113,7736.9,12.084,,,,,,,,
18.55,-8.625,99.626,2.802,277.15,76.831,0.54708,10.018,1.24E+05,520.78,600.02,228.91,673.97,14.106,7096.7,12.513,,,,,,,,
18.639,-8.625,94.093,26.294,276.78,77.207,0.54242,10.041,1.16E+05,521.82,601.22,227.01,666.99,14.102,6893,12.711,,,,,,,,
18.727,-88.041,9.009,24.627,276.17,77.402,0.54193,10.009,1.18E+05,524.21,602.75,225.87,656.86,14.112,7184.8,12.629,,,,,,,,
18.816,-9.001,80.647,22.855,275.64,77.716,0.54095,0.99621,1.25E+05,527.58,605.02,222.55,650.19,14.121,7640.5,12.532,,,,,,,,
18.907,-90.002,89.208,21.048,275.11,77.999,0.5385,10.041,1.01E+05,526.47,604.83,229.01,638.18,14.116,6833.5,12.858,,,,,,,,
18.999,-9,81.729,18.989,274.62,78.533,0.53232,0.99611,1.18E+05,528.04,603.9,220.12,654.66,14.118,7681.8,12.441,,,,,,,,
19.094,-91.503,78.981,17.405,274.18,79.006,0.5283,10.053,90847,530.88,607.81,225.62,619.46,14.118,6749,13.092,,,,,,,,
19.186,-93.754,75.808,15.792,273.83,79.221,0.5324,10.044,84648,532.93,609.59,228.53,608.12,14.129,6764.2,13.073,,,,,,,,
19.269,-93.752,71.742,1.353,273.27,79.499,0.52644,0.99828,97295,534.72,609.06,221.47,620.86,14.129,7412.8,12.779,,,,,,,,
19.372,-9.375,69.155,11.545,272.76,79.701,0.5209,0.99846,97775,536.22,609.78,218.74,616.39,14.127,7426.6,12.875,,,,,,,,
19.459,-9.375,55.735,0.98589,272.28,80.198,0.52437,0.9995,86104,537.18,610.35,217.83,617.11,14.128,7296.2,12.812,,,,,,,,
19.553,-97.148,70.822,0.0551,271.75,80.331,0.50984,0.99104,1.23E+05,542.4,612.08,212.06,635.58,14.126,8215,12.648,,,,,,,,
19.646,-97.512,61.674,-0.06758,271.2,80.644,0.50776,10.004,88725,545.48,615.69,215.36,579.89,14.133,7240.1,13.372,,,,,,,,
19.729,-9.75,50.101,-0.06905,270.89,80.838,0.51264,10.063,71328,547.14,617.25,218.29,560.49,14.133,6651.7,13.662,,,,,,,,
19.824,-9.75,54.332,-0.01623,270.83,80.94,0.50432,10.038,80238,547.97,617.41,215.16,562.28,14.131,6930.3,13.631,,,,,,,,
19.917,-99.291,54.405,-0.00017,270.21,81.28,0.50352,10.072,70275,550.64,619.38,220.17,542.4,14.134,6580.4,13.979,,,,,,,,
19.988,-10.126,5.036,0.00433,270.02,81.249,0.50333,10.082,68505,555.28,622.74,222.1,521.19,14.14,6461.1,14.223,,,,,,,,
19.998,-10.125,49.249,0.00406,270,81.297,0.50291,10.056,71507,555.46,622.47,220.22,529.88,14.143,6700.1,14.006,,,,,,,,
19.956,-10.125,5.117,1.00E-05,270.19,81.111,0.5012,10.013,83073,555.29,622.16,216.98,545.25,14.144,7127.9,13.719,,,,,,,,
19.912,-10.122,54.157,0.0005,270.63,80.909,0.50651,0.99528,96258,552.99,620.09,215.47,579.63,14.145,7696.3,13.122,,,,,,,,
19.86,-97.614,5.616,0.00338,270.84,80.72,0.507,0.99941,89058,546.85,616.32,213.93,579.62,14.134,7336.9,13.275,,,,,,,,
19.846,-97.493,56.278,0.01408,270.78,80.624,0.50425,0.9964,1.01E+05,547.25,616.13,210.95,593.4,14.132,7664.3,13.109,,,,,,,,
19.775,-9.75,48.115,-0.00339,271.32,80.556,0.50651,0.99817,96443,549.39,618.15,210.04,577.71,14.133,7488.5,13.213,,,,,,,,
19.717,-9.75,67.568,0.0039,271.8,80.089,0.50927,0.99515,1.12E+05,544.29,614.83,213.12,597.87,14.132,7767.9,13.043,,,,,,,,
19.65,-9.75,57.195,17.447,272.2,79.811,0.51329,10.029,89064,546.6,618.75,222.73,555.95,14.138,6977.6,13.668,,,,,,,,
19.615,-93.959,66.167,22.139,272.58,79.501,0.51433,10.051,90527,539.27,613.69,223.73,576.33,14.125,6812.5,13.555,,,,,,,,
19.566,-93.741,73.919,24.661,273.14,79.356,0.51417,10.069,90287,537.94,613.21,226.82,574.4,14.122,6644.8,13.629,,,,,,,,
19.52,-9.375,74.743,27.876,273.49,79.125,0.52308,10.051,88526,535.66,611.78,230.15,584.73,14.128,6757,13.391,,,,,,,,
19.463,-9.375,76.781,30.462,273.87,78.737,0.5263,10.059,89965,535.16,612.1,232.57,581.4,14.128,6667.1,13.479,,,,,,,,
19.42,-91.959,79.469,33.701,274.34,78.389,0.5267,10.019,1.04E+05,532.7,609.48,229.24,600.99,14.126,7083.6,13.185,,,,,,,,
19.358,-89.991,68.747,36.472,274.86,78.194,0.53144,0.99245,1.32E+05,530.21,606.78,220.52,648.15,14.12,8071.3,12.65,,,,,,,,
19.317,-89.998,86.383,39.053,275.15,78,0.53159,10.048,1.02E+05,528.45,606.83,233.69,611.75,14.118,6802.6,13.206,,,,,,,,
19.27,-9,87.903,41.856,275.54,77.67,0.5329,0.99645,1.26E+05,528.41,605.53,229.72,631.28,14.124,7634.3,12.777,,,,,,,,
19.22,-9,82.508,4.509,275.87,77.293,0.53787,0.99567,1.31E+05,528.47,606.56,230.18,629.73,14.126,7693.4,12.878,,,,,,,,
19.166,-9,81.224,4.692,276.37,77.249,0.53221,0.99851,1.28E+05,530.75,608.88,229.49,611.92,14.123,7446.5,13.231,,,,,,,,
19.131,-86.524,95.741,50.774,277,76.974,0.54152,0.99784,1.31E+05,521.84,600.85,234.24,653.11,14.116,7501.5,12.65,,,,,,,,
19.081,-8.624,95.825,54.136,277.37,76.51,0.54331,0.98907,1.70E+05,521.29,599.47,229.49,684.42,14.11,8469.8,12.254,,,,,,,,
19.018,-8.625,87.964,56.668,277.7,76.246,0.54227,0.99296,1.59E+05,523.59,602.85,229.53,656.1,14.115,8041,12.763,,,,,,,,
18.974,-8.625,10.499,60.192,277.89,76.109,0.54577,0.987,1.84E+05,520.51,598.24,234.02,695.58,14.105,8711.6,12.117,,,,,,,,
18.917,-83.342,10.539,63.123,278.23,75.758,0.54781,0.99919,1.46E+05,518.03,597.61,240.78,667.07,14.106,7396.5,12.711,,,,,,,,
18.883,-82.484,10.691,66.088,278.59,75.496,0.55251,0.99686,1.55E+05,515.76,595.68,241.72,681,14.106,7620.3,12.493,,,,,,,,
18.826,-8.25,10.642,68.854,278.98,75.12,0.55758,0.99736,1.58E+05,515.17,596.06,244.62,679.24,14.108,7543.8,12.542,,,,,,,,
18.783,-8.25,10.872,71.882,279.34,74.983,0.56194,10.006,1.50E+05,514.22,596.03,250.49,676.58,14.106,7194.5,12.651,,,,,,,,
18.723,-8.25,11.576,75.121,279.98,74.633,0.56288,0.98916,1.92E+05,513.2,593.53,245.97,705.92,14.103,8442.5,11.993,,,,,,,,
18.687,-79.592,11.721,78.036,280.38,74.371,0.55882,0.99016,1.99E+05,511.51,591.17,242.83,716.12,14.094,8398.5,12.04,,,,,,,,
18.624,-78.734,11.844,81.025,280.76,73.945,0.56115,0.99672,1.83E+05,511.35,591.91,247.21,700.07,14.094,7676.8,12.412,,,,,,,,
18.582,-7.875,10.869,83.915,281.12,73.744,0.56581,0.98657,2.26E+05,510.12,591.36,241.37,731.7,14.084,8838.8,11.96,,,,,,,,
18.541,-7.875,12.736,86.825,281.51,73.505,0.56491,0.98434,2.42E+05,509.26,588.62,243.81,744.57,14.069,9174.6,11.661,,,,,,,,
18.49,-78.397,12.771,90.228,282,73.246,0.56711,0.99224,2.08E+05,509.76,590.23,247.72,710.92,14.092,8156.4,12.107,,,,,,,,
18.442,-75.053,12.908,93.135,282.16,73.12,0.56979,0.9865,2.38E+05,504.46,584.11,242.46,762.87,14.068,8927.1,11.542,,,,,,,,
18.395,-74.995,12.606,95.973,282.53,72.746,0.57204,0.98773,2.39E+05,504.96,585.44,243,752.34,14.073,8756.8,11.67,,,,,,,,
18.337,-7.5,13.302,98.876,282.86,72.382,0.57295,0.99026,2.34E+05,505.45,585.67,242.47,740.06,14.076,8442.3,11.821,,,,,,,,
18.301,-7.5,13.807,10.176,283.18,72.168,0.57725,0.98285,2.71E+05,503.28,583.26,240.05,774.93,14.043,9500,11.308,,,,,,,,
18.253,-74.647,13.922,10.519,283.78,71.984,0.57448,0.98137,2.88E+05,504,583.64,236.97,779.15,14.029,9774.8,11.338,,,,,,,,
18.198,-71.303,14.16,10.822,284.32,71.618,0.57365,0.97763,3.29E+05,500.41,579.19,229.93,824.73,13.981,10547,11.043,,,,,,,,
18.157,-71.245,14.404,11.103,284.31,71.257,0.57654,0.979,3.22E+05,500.38,579.36,229.18,813.01,13.991,10309,11.108,,,,,,,,
18.105,-7.125,14.614,11.4,284.56,70.996,0.57878,0.97727,3.39E+05,500.01,579.08,227.66,823.81,13.971,10665,11.004,,,,,,,,
18.051,-7.125,13.559,11.686,285.01,70.859,0.57932,0.97489,3.63E+05,500.72,580.52,228.73,836.15,13.948,11109,10.935,,,,,,,,
17.995,-68.518,15.093,11.988,285.51,70.508,0.57789,0.97437,3.80E+05,497.59,576.02,219.64,859.47,13.922,11382,10.83,,,,,,,,
17.955,-67.483,15.687,12.32,285.8,70.226,0.58142,0.9711,4.13E+05,495.04,573.48,215.77,898.77,13.87,12195,10.559,,,,,,,,
17.91,-6.75,15.703,12.647,286.17,69.85,0.57937,0.96477,5.09E+05,495.67,573.54,212.33,956.04,13.771,13747,10.343,,,,,,,,
17.86,-6.75,14.583,12.87,286.59,69.745,0.58172,0.969,4.53E+05,496.74,575.84,215.8,903.48,13.842,12657,10.533,,,,,,,,
17.803,-6.75,16.327,13.189,286.97,69.386,0.58082,0.97056,4.49E+05,496.99,575.67,209.49,886.38,13.852,12416,10.716,,,,,,,,
17.752,-64.592,16.573,13.549,287.51,69.101,0.58205,0.96067,5.88E+05,492.13,569.96,202.62,1024.9,13.688,15005,10.045,,,,,,,,
17.71,-63.734,16.722,13.826,288.11,68.745,0.58443,0.96647,5.14E+05,491.95,570.78,201.44,953.23,13.773,13583,10.314,,,,,,,,
